content,label,start
Xài tốt bắt được kha khá nha mọi người Để trong phòng full đèn thì ít tắt đèn đi ngủ  tạch tạch liên tục  Hình này là xác muỗicôn trùng cỡ  tuần mình để Điểm trừ nhẹ là không có công tắt nên muốn tắt phải tháo dây điện,POS,5
Hàng đóng gói cẩn thận bao bì còn nguyên được bảo hành  tháng sử dụng thêm  thời gian nữa mới biết được chất lượng như thế nào,POS,5
mọi ng cân nhắc khi mua nhé chứ riêng mình thì thấy mình thu hút muỗi hơn cái đèn bắt muỗi này rồi tưởng đâu có đèn yên tâm chút  ai ngờ muỗi chít đập phát máu không không hiệu quả rồi thất vọng,NEG,1
Túi zip sử dụng ổn chất luợng túi tốt cách dùng khá dễ bảo quản đồ rất tiện lợi hàng giao đúng đủ có kèm cả thư cảm ơn rất lịch sự nhân viên giao hàng lịch sự,POS,5
Túi  đường zip có thể hút chân không bảo quản thực phẩm được lâu để tủ lạnh tái sử sụng nhiều lần nylong dày chất lượng tốt hình in trên bao túi sâc nét xinh xắn Hài lòng mua tiếp nhé,POS,5
Hàng đẹp đáng để mua nhe co   hàng gài zip chắc chắn va đáy có gấp nếp nên đựng được nhiều đồ hoặc thực phẩm Hàng tốt   ,POS,5
Mình đung rau cu nen tui nay nho hon mong doi du da chon size lon nhat can size to gap doi Dung tui nay ngan rau cu gon gang sach se hy vong rau tuoi lau hon,POS,5
Túi  đường Zip có thể hút chân không bảo quản thực phẩm  tái sử dụng nhiều lần tiện lợi chất lượng tốt nylong dày,POS,5
Hình chụp trên trang bán hàng là loại  bịch size s Mình đặt mua loại này nhưng khi giao hàng thì giao loại size L  bịch như hình chụp,NEG,1
Sản phẩm tốt tiện dụng đặc biệt mùa dịch này để đựng rau củ quả là xuất sắc Giá tốt nên mua,POS,5
Túi  lớp zip chắc chắn tiện lợi để bảo quản rau củ và các đồ cần thiết khác Chất lượng ok với giá thành,POS,5
xài sướng lắm nha nên mua cảc size sẽ tiện hơn lưu trữ đồ trong ngăn đông đỡ chiếm diện tích hơn là dùng hộl nhựa,POS,5
shop care nhiệt tình lần đầu giao thiếu khi báo shop đã tiến hành giao lại hàng ngay dịch vụ của shop tốt rất hài lòng,POS,5
tôi rất hài lòng với sản phẩm sản phẩm đẹptỉ mỉmịn gia công tốt tôi luôn mang theo để sử dụng không dùng đến ống nhựa ở các của tiệm để bảo vệ môi trường sản phẩm tuyệt vời được làm từ inox  hàng có nguồn gốc chính hãng an toàn cho sức khỏe giá cả so vó chất lượng thì quá rẻ,POS,5
Đẹp nhỏ gọn sử dụng chung với bình giữ nhiệt là tuyệt vời Với tinh thần bảo vệ môi trường nên mình mua bộ ống hút này đủ các kích cỡ thuận tiện cho sử dụng có cả ống hút lớn để uống trà sữa thật là bắt kịp xu thế quá Ống chắc chắn tỉ mỉ đẹp không có ba dớ dơ Rất đáng đồng tiền Mỗi lần nghĩ đến chú rùa bị ống hút dính vào thịt là muốn quăng ống hút nhựa ngay Mọi người nên mua sử dụng,POS,5
Ống hút y hình nè giá hạt dẻ tiki giao hàng siu nhanh Nay đặt mai đã nhận được hàng rùi Rất thích có điều mình nghĩ ống hút thép chứ ko phải inox như title,POS,5
Tiki giao hàng nhanh Ống hút làm từ inox  nên mình khá yên tâm khi sử dụng Bộ sp có cọ đi kèm nên thuận tiện để rửa ống hút,POS,5
Khá dễ thương tiện lợi Mua cái này xong mẹ mình không mua ống nhựa nữa Rửa cũng khá là dễ thôi Nên mua nhé hành động nhỏ thôi nhưng giúp bảo vệ môi trường đấy,POS,4
Sản phẩm y hình cầm nắm cảm giác rất chắc chắn giá siêu hợp lý,POS,5
Sản phẩm có vỏ bọc nên lịch sự với lại sạch sẽ hơn Mình ngửi thì thấy không có mùi phần bên ngoài nhẵn nơi chung ưng,POS,5
Đóng gói kỹ mình đã lấy ra sử dụng rồi Sản phẩm tốt không có mùi rỉ sét còn có cả cọ rửa rất hài lòng Tiếp tục ủng hộ Tiki,POS,5
ống hút tiện lợi có  dáng để hợp với các nhu cầu khác nhau có cọ rửa để tiện vệ sinh,POS,5
Sản phẩm rất tiện lợi bảo vệ môi trường mà lại vệ sinh   Có kèm que rửa rất sạch sẽ nhé,POS,5
Chắc chắn hài lòng,POS,5
Giao hàng nhanh shop đóng gói cẩn thận có cả hướng dẫn sử dụng,POS,5
Giao hàng nhanh đóng gói cẩn thận Chất lượng chưa sử dụng nên chưa đánh giá được,POS,5
Đúng mẫu đặt  có hướng dẫn sử dụng bằng tiếng việt Tuy nhiên chưa sử dụng nên chưa biết thế nào ạ,POS,4
shop chuẩn bị hàng nhanh sản phẩm đúng mô tả chưa dùng nên chưa biết chất lượng sản phẩm ntn,POS,5
mua về chưa dám dùng lên mặt tẩy thử nốt rồi ở cổ tay làm theo hướng dẫn nhưng không bong ra,NEG,1
Đọc cái hướng dẫn xong sợ quá bỏ cả chai chưa khui chấm vô  ngày ko dc đụng nước ko để nó lan ra da,NEG,1
Đả nhận hàng đúng sản phẩm shop đăng đang dùng thử cảm nhận tốt cho shop  sao,POS,5
không ổn bạn nhé hàng bung ra vỏ hộp nát không xử dụng sợ bị hư da,NEG,1
Kích ứng da gây bỏng rát da cân nhắc khi sử dụng cho vùng da quanh mắt,NEG,2
hướng dẫn bằng tiếng Việt dễ hiểu,POS,5
Mình rate  sao vì tiki lấy nhầm sản phẩm Mình đặt mua ớt hiểm xanh chứ không phải ớt chỉ thiên ớt chỉ thiên nhà mình cả đống Giờ có k không lẽ đổi lại,NEG,2
hạt giống tốt có khả năng nảy mầm sẽ tiếp tục ủng hộ shop mua tiếp hạt ớt và các giống cây khác nữacảm ơn shop,POS,5
Giao hàng nhanh đóng gói chắc chắn có hướng dẫn chăm sóc và gieo hạt hạn sử dụng xa hạt không bị mốc cực kỳ hài lòng,POS,5
Nhận được sản phẩm này của shop rồi nha  sản phẩm này của shop được đóng gói kỹ lưỡng  giao hàng nhanh chóng  hài lòng nha,POS,5
đóng gói đẹp giao hàng nhanh nhưng chưa gieo hạt ko biết ntn vẫn cho  hy vọng shop ko làm thất vọng,POS,5
chưa gieo nhưng phần mô tả có hướng dẫn cực chi tiết là biết shop tận tâm  chất lượng sẽ không thể kém được,POS,5
hạt nãy mầm tốt đều đóng gói đẹp goaop hàng nhanh ạNên mua shop tư vấn vui vẽ nhiệt tình ,POS,5
Sản phẩm rất tốt giá cả hợp lí phù hợp vs nhu cầu của tui cảm ơn vì shop đã đem đến một sản phẩm khá là thú vị,POS,5
Sksndu dlwodnd lxoajx dksixhw Clai beuc ưlxuwvociffj,POS,5
hạt ớt cũng ko lên hạt nào kết quả sau  tháng với nhiều lần gieo,NEG,1
Thất vọng với việc mua hàng trên Tiki Đóng gói quá tệ hàng dễ vỡ nhưng không có chèn xốp Vận chuyển kiểu gì rách cả hộp móp cả đèn vỡ cả đế Chính sách đổi trả là phản hồi trong tối đa h tôi đã tạo yêu cầu đổi trả và liên hệ với tổng đài nhưng sau  ngày vẫn chưa có thông tin nào đến tôi,NEG,1
Gói hàng chắc chắn gọn gàng Bên trong có cả chân đèn để bàn hoặc chân kẹp vào bàn mọi người thích dùng loại nào thì dùng loại đó trong hình là mình dùng loại kẹp cho tiết kiệm chỗ để trên bàn Đèn dễ điều chỉnh ánh sáng có  chế độ trắng sáng vàng và trắng v ưnggggggg,POS,5
Đóng gói sản phẩm rất chắc chắn có đầy đủ bóng đèn chân đèn và kẹp Lúc đầu mình cứ sợ bóng tối mà về lắp thấy sáng cực luôn ạ Bóng đèn W có  màu nên tha hồ dùng luôn ạ Thích quá phải lên viết đánh giá luôn ahhh Tiki lần nào giao hàng cũng nhanh với đúng hẹn thích lắm luôn,POS,5
sáng rực đóng gói thì ối dồi ôi  lần  lượt sản phẩm ok k một miếng xước mặc dù bao bên ngoài hơi phèn chắc chắn mà nhẹ có cả kẹp cả chân đế thích để bàn hay kẹp đều ok chân đế nặng  dầm tay còn kẹp thì full nhựa cơ mà khung đèn rất nhẹ nên chả vấn đề j mỗi tội dây nguồn hơi ngắn phải kẹp gần ổ điện  muốn kẹp đèn cao lên chút nữa mà nghe chừng khó khăn chấm ,POS,5
Shop giao đúng mẫu Giao hàng đúng giờ Đèn chắc chắn  Chân kệ bằng nhựa nhưng cũng kẹp rất chắc Chỗ cắm đèn với chân kẹp thì hơi lỏng  tý nhưng k ảnh hưởng lắm Giá phù hợp lắm ạ ,POS,5
khung đèn tốt chắc chắn khớp nối cứng bề mặt kim loại nhám rất thích Có đế để bàn hoặc kẹp mép bàn tùy theo nhu cầu mỗi người Bóng đèn tặng kèm có  màu vàng kem trắng rất ok Xứng đáng mua,POS,5
Đã nhận được hàngMặc dù hơi lâu  chút Hơi khó dùngKhông gập được xuống làm mình toàn phải nghiên đèn qua bên chéoTưởng có đèn luôn nhưng không có đènLại phải ra ngoài đi mua trong mùa dịchChán đời,POS,5
Đèn chiếu sáng tốt Để bàn học nhìn đẹp và lịch sự Các khớp đèn điều chỉnh khá dễ dàng việc tháo lắp bóng cũng đơn giản với loại bóng này dễ tìm mua thay thế ở bất cứ đâu Sản phẩm nhìn chung là rất tốt,POS,5
Đèn đẹp như hình Màu đỏ hơi cam chân đế có  loại loại kẹp bàn kim loại màu đen loại đế tròn bằng nhựa màu đỏ Mình mua đèn sau về lắp bóng có sẵn vẫn ok đèn bàn dùng để bàn có máy tính cho đỡ hại mắt kiểu dáng và màu sắc đẹp dùng để trang trí rất nổi bật Đóng gói cẩn thận và giao hàng nhanh Thanks shop và Tiki,POS,5
Ship nhanh đèn chắc chắn độ hoàn thiện tốt đáng tiền thích hợp với bạn nhỏ nhà mình màu đỏ khá bắt mắt Nên mua cùng cả bóng cho đỡ mất công tìm mua chỗ khác,POS,5
đóng gói đẹp xài tốt nên bọc kín từng đôi,POS,4
Chất lượng tốt,POS,5
shop bán hàng giả kém chất lượng mình đã nhắn tin hỏi shop nhưng không được trả lời còn bị chặn ạ mọi người xem xét trước khi mua nhé tiki kiểm tra đổi trả giùm mình ạ Giấy của shop nhẹ bao bì xộc xệch cái ô đen bên cạnh ko được đều như hàng chính hãng bao bì màu đậm hơn và bóng hơn đoạn dập để xé bị lêch qua qua hẳn  bên Thiếu chữ Made in China Thiếu cả hạn sử dụng ạ,NEG,1
HÀNG  CHẤT LƯỢNG KÉM nha mọi người Mọi người đừng có mua Mình xài loại khăn giấy này mấy năm trời rồi Nay dịch mà nhà hết khăn giấy nên mới order shop này vì có Tiki now Nhận tới thì mới phát hiện hàng chất lượng kém Bao bì tới ruột giấy đều giả trân Đính kèm hình cho mọi người xem đồ thật hình xài lâu năm ở bên trái đồ shop này ở bên phải nhéThất vọng vì shop bán hàng chất lượng kém như này mà vẫn tồn tại trên TIKI Tin tưởng TIKI bao lâu nay lần đầu tiên gặp tình trạng như vậy Chắc mai mốt muốn mua gì trên TIKI phải hết sức lưu ý quá,NEG,1
Thứ nhất đặt mua thùng mà giao ko có thùng chỉ đóng gói như thế  ko đc rồi shopThứ hai  gói  tờ ko đủ  giống hàng nhái  giả  mình đã sử dụng hàng này  lấy gói giao cân nhẹ hơn gói cũ mình mua sài   Thứ ba  giấy ko tốt phân nữa là đen  sần sùi Mình rất thất vọng khi mua hàng ,NEG,1
không nên mua ở shop này nhé các bạn shop bán hàng nhái giấy rất bở và có mùi đợt Tiki freeship shop cho nhiều tài khoản đặt buff đơn ảo để lấy  sao nhưng feedback chả up nổi được cái hình còn người mua thật sự toàn sao thấp mình mail tố cáo với Tiki thì nhân viên cskh mail lại vòng vo không giải quyết rất thất vọng hàng giấy sipiao toàn nhà buôn nhập tiểu ngạch mà đòi đưa bằng chứng chứng minh hàng mình so sánh với shop là nhập khẩu chính hãng trong khi đã gửi clip khui hàng đầy đủ không có góc mất quay đủ các mặt tới video  giấy với nước và hình ảnh so sánh gửi cả link báo so sánh giấy sipiao chuẩn và giấy gia công cho bạn nv cũng im re Tiêu chuẩn bán hàng trên Tiki cao hơn các sàn tmđt khác nên mới tin tưởng mua vậy mà vẫn có tình trạng buff đơn lấy đánh giá ảo và che dấu cho shop Tệ,NEG,1
bịch giấy ọp ẹp chứ ko căng như trước bao nilon bằng nilon cứng dòn như là nhựa tái chế chứ ko phải loại nilon mềm dai như trước giấy không được dai và mịncó vẻ như là shop nhập phải lô hàng không đc ổn,NEU,3
Lần này thật sự thất vọng về sản phẩm vì giới thiệu hàng  đằng hàng gửi đến lại là hàng nhái nản thật Gấu trúc Sipiao lại thành loại giấy mầu đậm hơn và vừa chạm tẹo nước đã mủn,NEG,1
Sản phẩm là hàng giả không đúng với sản phẩm thật Nhưng giá thành ngang sản phẩm thật Giấy kém chất lượng Bao bì đóng tay Không có ngày sản xuất Hi vọng người bán hàng liên hệ để đổi trả,NEG,1
Chất lượng giấy rất xấu thô ráp có cảm giác bẩn nên không thể dùng để lau miệng Dùng lau bếp thì giấy dễ bục mủn Số lượng giấy trong  gói cũng ít hơn mọi khi tôi mua của những chỗ khácTóm lại rất bực vì mua phải giấy với chất lượng quá kém với giá không hề rẻ Sẽ không bao giờ mua SP của cửa hàng này nữa,NEG,1
Theo lịch của TiKI là ngày  giao hàng đợi mãi đến  mới giao nhưng lại là  thùng  gói nhỏ không đúng đơn hàng đã đặt theo đơn là  thùng  gói to  và được shiper trả lời là bên giao hàng kêu chỉ có  loại rồi trả lại tiền Vậy TIKI nghĩ như thế nào về sự việc này mặc dù giá trị không lớn nhưng cũng đủ làm cho khách hàng thất vọng về cách làm này,NEG,1
